"smiles","Hof"
"NC1=NNC=C1","36.38064169"
"NC1=NNC=N1","34.14768344"
"NC1=NNN=C1","50.19059132"
"NC1=NNN=N1","62.45561256"
"NC1=NOC=C1","12.55754543"
"NC1=NOC=N1","9.382695418"
"NC1=NON=C1","37.65325341"
"NC1=NON=N1","47.98491788"
"O=C1NC=NN1","-14.54675185"
"O=C1NC=NO1","-39.93987689"
"O=C1NN=NN1","14.80849062"
"O=C1NN=NO1","-12.04108397"
"O=C1OC=NO1","-74.58688451"
"O=C1ON=NO1","-36.23441083"
"OC1=CC=NN1","-1.348692601"
"OC1=CNN=C1","2.534336185"
"OC1=CNN=N1","13.53178823"
"OC1=NC=NN1","-6.3062971"
"OC1=NNC=C1","-5.009583024"
"OC1=NNC=N1","-5.464179352"
"OC1=NNN=C1","9.971926839"
"OC1=NNN=N1","23.94063637"
"OC1=NOC=C1","-27.757128"
"OC1=NOC=N1","-28.40750729"
"OC1=NON=N1","11.58966879"
"CC#CC(C)=NO","38.71942617"
"CC(CC#C)=NO","46.65616633"
"CC(CC#N)=NO","18.66268808"
"CC(CC=O)=NO","-40.60703751"
"CC(CCO)=NO","-55.85539105"
"CCCC(C)=NO","-28.98482921"
"COCC(C)=NO","-50.36091787"
"CC(=NO)C(C)=NO","-15.75093542"
"CC(=NO)C(N)=O","-56.58621887"
"CC(C)C(C)=NO","-28.94717864"
"CC(O)C(C)=NO","-58.22737696"
"CC1CC(C1)=NO","7.3058004"
"CN1CC(C1)=NO","28.46953386"
"ON=C1CC(O)C1","-21.47929293"
"ON=C(C#C)C#C","124.2016532"
"CCC(=NO)C#C","46.96050843"
"OCC(=NO)C#C","22.69787607"
"CCC(CC)=NO","-28.06176273"
"CCC(CO)=NO","-56.73202182"
"CC1CCC1=NO","7.379219012"
"CC1NCC1=NO","23.35721396"
"CC1OCC1=NO","-18.28966214"
"ON=C1CCC1O","-20.6384302"
"ON=C1CC=CC1","17.90179851"
"ON=C1CCC=C1","14.8828503"
"ON=C1CNC=C1","25.19129692"
"ON=C1CCCC1","-10.98861156"
"ON=C1CCOC1","-34.42920648"
"CC(=NO)C1CC1","8.771662592"
"CC(=NO)C1CN1","22.22016675"
"CC(=NO)C1CO1","-19.30560002"
"ON=C1CC2CC12","47.75493546"
"ON=C1CC2NC12","66.11809402"
"ON=C1CC2OC12","23.54438639"
"ON=C1CN2CC12","65.39457557"
"FC(F)(F)C#C","-108.6535262"
"FC(F)(F)C#N","-129.5975627"
"FC(F)(F)C=O","-194.9622881"
"NCC(F)(F)F","-179.8476413"
"OCC(F)(F)F","-217.9139482"
"CCC(F)(F)F","-195.6800541"
"CC1=CC(C)=CN1","6.842548626"
"CC1=CC(C)=CO1","-28.88691289"
"CC1=CC(N)=CN1","19.41128446"
"CC1=CC(N)=CO1","-16.6181266"
"CC1=CC(O)=CN1","-20.56516135"
"CC1=CC(O)=CO1","-55.59996985"
"CC1=CNC(N)=C1","18.64823291"
"CC1=CNC(O)=C1","-21.88230379"
"CC1=CNC(O)=N1","-27.62743271"
"CC1=COC(N)=C1","-18.32683496"
"CC1=COC(N)=N1","-23.11877696"
"CC1=COC(O)=N1","-60.87885921"
"CC1=NC(C)=CN1","5.781778121"
"CC1=NC(C)=CO1","-30.4634962"
"CC1=NC(N)=CO1","-20.36401025"
"CC1=NC(O)=CN1","-26.07120915"
"CC1=NC(O)=CO1","-61.24281472"
"NC1=CC(N)=CN1","31.18935833"
"NC1=CC(N)=CO1","-6.23312382"
"NC1=CC(O)=CN1","-8.741906801"
"NC1=CC(O)=CO1","-45.32478124"
"NC1=CNC(O)=C1","-9.332393241"
"NC1=CNC(O)=N1","-17.21293699"
"NC1=COC(O)=N1","-51.14081873"
"NC1=NC(N)=CO1","-13.10400479"
"NC1=NC(O)=CN1","-16.85211903"
"NC1=NC(O)=CO1","-54.11646878"
"OC1=CC(O)=CN1","-49.04026499"
"OC1=NC(O)=CN1","-58.81023984"
"CC1=CC=C(C)N1","5.563684264"
"CC1=CC=C(C)O1","-31.36494791"
"CC1=CC=C(N)N1","17.4848303"
"CC1=CC=C(N)O1","-20.36624084"
"CC1=CC=C(O)N1","-22.92961715"
"CC1=CN=C(C)O1","-31.36585486"
"CC1=CN=C(N)O1","-23.62203957"
"CC1=CN=C(O)N1","-27.19319614"
"CC1=CN=C(O)O1","-63.52067421"
"CC1=NC=C(N)O1","-19.88396548"
"CC1=NC=C(O)N1","-21.40002844"
"NC1=CC=C(N)N1","29.60615186"
"NC1=CC=C(N)O1","-8.696726117"
"NC1=CC=C(O)N1","-10.65204572"
"NC1=CC=C(O)O1","-48.75537567"
"NC1=CN=C(N)O1","-11.78184227"
"NC1=CN=C(O)N1","-14.63450046"
"NC1=CN=C(O)O1","-51.96348369"
"OC1=CC=C(O)N1","-50.26704606"
"OC1=CN=C(O)N1","-53.81338169"
"CC1=CNC(=N)O1","-15.66459161"
"CC1=CNC(=O)N1","-38.08362351"
"CC1=CNC(=O)O1","-75.36805357"
"CC1=COC(=N)N1","-14.63924108"
"CC1=COC(=N)O1","-51.32941964"
"CC1=COC(=O)N1","-74.14880261"
"CC1=COC(=O)O1","-110.7410897"
"NC1=CNC(=N)O1","-3.206924951"
"NC1=CNC(=O)N1","-25.29651437"
"NC1=CNC(=O)O1","-63.45192761"
"NC1=COC(=N)O1","-39.64672722"
"NC1=COC(=O)N1","-61.62210991"
"NC1=COC(=O)O1","-99.08224263"
"OC1=CNC(=N)O1","-42.65187022"
"OC1=CNC(=O)N1","-64.36997401"
"OC1=CNC(=O)O1","-102.9935093"
"OC1=COC(=N)N1","-40.93123917"
"OC1=COC(=N)O1","-78.37693916"
"OC1=COC(=O)O1","-137.5620783"
"CN1C=CC(C)=C1","13.05803022"
"CN1C=CC(N)=C1","25.45545596"
"CN1C=CC(O)=C1","-14.54671774"
"CN1C=NC(C)=C1","13.17572256"
"CN1C=NC(N)=C1","22.9708664"
"CN1C=NC(O)=C1","-19.05628045"
"N=C1C=COC=N1","11.97581954"
"N=C1N=CNC=N1","52.79222113"
"N=C1N=COC=N1","17.62500812"
"O=C1C=CNC=C1","-10.96251078"
"O=C1C=CNC=N1","-6.267136641"
"O=C1C=COC=C1","-41.73527476"
"O=C1C=COC=N1","-38.46058212"
"O=C1N=COC=N1","-33.69492692"
"N=C1NC=NC=N1","44.70613371"
"N=C1OC=CC=C1","4.893399266"
"N=C1OC=CC=N1","14.49338766"
"N=C1OC=CN=C1","18.16431823"
"N=C1OC=NC=C1","8.219547676"
"N=C1OC=NC=N1","16.00101354"
"O=C1NC=CC=C1","-20.90602632"
"O=C1NC=CC=N1","-12.46504797"
"O=C1NC=CN=C1","-6.900921236"
"O=C1NC=NC=C1","-15.84732418"
"O=C1NC=NC=N1","-9.249341234"
"O=C1OC=CC=C1","-51.54199322"
"O=C1OC=CC=N1","-42.59524222"
"O=C1OC=CN=C1","-36.47325954"
"O=C1OC=NC=C1","-47.54189961"
"O=C1OC=NC=N1","-40.29005177"
"CC1=CC=CC=C1","10.63787822"
"CC1=CC=NC=C1","19.76911702"
"CC1=CN=CC=C1","20.22719895"
"CC1=CN=CC=N1","30.51933032"
"CC1=CN=CN=C1","28.318027"
"CC1=NC=CC=C1","18.73937393"
"CC1=NC=CC=N1","25.74774808"
"CC1=NC=CN=C1","30.51933032"
"CC1=NC=NC=C1","26.0658954"
"CC1=NC=NC=N1","31.42768463"
"NC1=CC=CC=C1","18.23673882"
"NC1=CN=CC=C1","28.18373996"
"NC1=CN=CC=N1","33.92768248"
"NC1=CN=CN=C1","36.43646546"
"NC1=NC=CC=C1","22.00402641"
"NC1=NC=CC=N1","25.31950716"
"NC1=NC=CN=C1","33.92454493"
"NC1=NC=NC=C1","27.12045942"
"NC1=NC=NC=N1","28.44548003"
"OC1=CC=CC=C1","-22.04028404"
"OC1=CC=NC=C1","-13.87101731"
"OC1=CN=CC=C1","-11.17398148"
"OC1=CN=CC=N1","-7.854108167"
"OC1=CN=CN=C1","-2.468821638"
"OC1=NC=CC=C1","-20.87590586"
"OC1=NC=CC=N1","-14.18881657"
"OC1=NC=CN=C1","-7.854108167"
"OC1=NC=NC=C1","-14.4417029"
"OC1=NC=NC=N1","-9.470224578"
"CC1=C(C)C=CN1","7.475078201"
"CC1=C(C)C=CO1","-28.27697366"
"CC1=C(C)N=CN1","7.757178027"
"CC1=C(C)N=CO1","-28.79243841"
"CC1=C(N)C=CN1","19.95219765"
"CC1=C(N)C=CO1","-15.82871964"
"CC1=C(N)N=CO1","-18.30264154"
"CC1=C(N)NC=C1","18.74863443"
"CC1=C(N)OC=C1","-17.17598254"
"CC1=C(N)OC=N1","-17.40467545"
"CC1=C(O)C=CN1","-20.66368034"
"CC1=C(O)C=CO1","-55.42238466"
"CC1=C(O)N=CN1","-24.55075363"
"CC1=C(O)N=CO1","-59.65019561"
"CC1=C(O)NC=C1","-21.10732956"
"CC1=C(O)NC=N1","-19.74967845"
"NC1=C(N)C=CO1","-6.250066577"
"NC1=C(N)N=CO1","-6.779336535"
"NC1=C(O)C=CN1","-8.855486021"
"NC1=C(O)C=CO1","-43.27157015"
"NC1=C(O)N=CN1","-12.38676143"
"NC1=C(O)N=CO1","-46.65726335"
"NC1=C(O)NC=C1","-10.62067024"
"NC1=C(O)NC=N1","-10.88262116"
"NC1=C(O)OC=C1","-43.99320608"
"OC1=C(O)C=CN1","-47.96534121"
"OC1=C(O)N=CN1","-50.07468009"
"CC1=CNC=C1C","8.088154983"
"CC1=CNC=C1N","20.5433116"
"CC1=CNC=C1O","-19.3264576"
"CC1=COC=C1C","-26.32039904"
"CC1=COC=C1N","-14.15640683"
"NC1=CNC=C1N","32.70416626"
"NC1=CNC=C1O","-8.113769792"
"NC1=COC=C1N","-2.407198399"
"OC1=CNC=C1O","-46.44363068"
"CN1C=CC=C1C","12.16194666"
"CN1C=CC=C1N","23.44554304"
"CN1C=CC=C1O","-16.81892964"
"CN1C=CN=C1C","12.80360943"
"CN1C=CN=C1O","-21.10196142"
"CN1C=NC=C1C","13.74487368"
"CN1C=NC=C1O","-14.17049149"
"CN1C=CNC1=O","-32.18503421"
"CN1C=COC1=N","-7.929909508"
"CN1C=COC1=O","-67.77832617"
"C#CC1=CC=CN1","80.47488625"
"C#CC1=CC=CO1","48.54875981"
"C#CC1=CN=CN1","83.8437053"
"C#CC1=CN=CO1","51.07232357"
"C#CC1=NC=CN1","85.27191693"
"C#CC1=NC=CO1","52.90967139"
"N#CC1=CC=CN1","53.73705451"
"N#CC1=CC=CO1","23.58364242"
"N#CC1=CN=CN1","58.3163394"
"N#CC1=CN=CO1","27.4958847"
"N#CC1=NC=CN1","60.35574527"
"N#CC1=NC=CO1","30.12577701"
"C#CC1=CNC=C1","81.46760628"
"C#CC1=CNC=N1","85.34847309"
"C#CC1=COC=C1","49.41472292"
"C#CC1=COC=N1","52.37377828"
"N#CC1=CNC=C1","53.07001192"
"N#CC1=CNC=N1","58.38034536"
"N#CC1=COC=C1","22.74905478"
"N#CC1=COC=N1","27.24927346"
"O=CC1=CC=CN1","-7.865123888"
"O=CC1=CC=CO1","-39.16123079"
"O=CC1=CN=CN1","-2.86791768"
"O=CC1=CN=CO1","-35.4736369"
"O=CC1=NC=CN1","-0.297638768"
"O=CC1=NC=CO1","-32.75714828"
"O=CC1=CNC=C1","-7.259577221"
"O=CC1=CNC=N1","-1.509359612"
"O=CC1=COC=C1","-37.51527337"
"O=CC1=COC=N1","-33.41289571"
"O=CN1C=CC=C1","-9.905784782"
"O=CN1C=CN=C1","-4.319974663"
"CN=C1NC=CO1","-3.782699223"
"CN=C1OC=CO1","-39.10114202"
"CCC1=CC=CN1","10.19156683"
"CCC1=CC=CO1","-25.17268416"
"CCC1=CN=CO1","-23.63744786"
"CCC1=NC=CN1","11.03466015"
"CCC1=NC=CO1","-24.70421401"
"CNC1=CC=CN1","26.78640361"
"CNC1=CC=CO1","-9.805255954"
"CNC1=CN=CO1","-7.887238862"
"CNC1=NC=CO1","-13.74504004"
"COC1=CC=CN1","-9.299483297"
"COC1=CC=CO1","-47.2804489"
"COC1=CN=CN1","-9.597829759"
"COC1=CN=CO1","-44.4305802"
"COC1=NC=CN1","-15.73863773"
"COC1=NC=CO1","-50.71069528"
"NCC1=NC=CO1","-10.98462575"
"OCC1=CC=CN1","-16.70786045"
"OCC1=CC=CO1","-50.62570204"
"OCC1=CN=CN1","-11.25319982"
"OCC1=CN=CO1","-48.46232874"
"OCC1=NC=CN1","-15.88296491"
"OCC1=NC=CO1","-50.78976147"
"CCC1=CNC=C1","11.42148545"
"CCC1=CNC=N1","11.80273177"
"CCC1=COC=C1","-22.39909217"
"CCC1=COC=N1","-22.45396495"
"CNC1=CNC=C1","27.54569011"
"CNC1=CNC=N1","25.55746056"
"CNC1=COC=C1","-6.795720392"
"CNC1=COC=N1","-9.230109192"
"COC1=CNC=C1","-10.50053648"
"COC1=CNC=N1","-12.44295783"
"COC1=COC=C1","-44.18180699"
"COC1=COC=N1","-45.82741635"
"OCC1=CNC=C1","-15.91531596"
"OCC1=CNC=N1","-13.97847358"
"OCC1=COC=C1","-48.94711413"
"OCC1=COC=N1","-48.10653085"
"CCN1C=CC=C1","14.12605139"
"CCN1C=CN=C1","16.29695481"
"C1CC2=CC=CN12","60.86157662"
"C1CC2=CN=CN12","64.89304571"
"C1CC2=NC=CN12","63.99696215"
"CC#CC(C)(C)C","16.74191775"
"CC#CC(C)(C)O","-12.0111726"
"CC(C)(C)CC#C","22.61415165"
"CC(C)(C)CC#N","-6.43040501"
"CC(C)(O)CC#C","-8.211602576"
"CC(C)(O)CC#N","-37.06727887"
"CC(C)(C)CC=O","-62.23816069"
"CC(C)(C)NC=O","-70.63639978"
"CC(C)(C)OC=O","-107.7708551"
"CC(C)(O)CC=O","-95.32294911"
"CC(C)(C)CCO","-76.28546105"
"CC(C)(O)CCO","-109.4568458"
"CCCC(C)(C)C","-49.80897517"
"CCCC(C)(C)O","-82.84858291"
"CCOC(C)(C)C","-78.40456063"
"COCC(C)(C)C","-74.4594084"
"COCC(C)(C)O","-105.9020045"
"CC(=O)C(C)(C)C","-69.71305385"
"CC(=O)C(C)(C)O","-102.6773605"
"CC(C)(C)C(N)=O","-75.18647116"
"CC(C)([NH3+])C([O-])=O","-110.1788885"
"CC(C)(O)C(N)=O","-102.3770629"
"CC(C)C(C)(C)C","-47.77458937"
"CC(C)C(C)(C)O","-81.54148062"
"CC(O)C(C)(C)C","-80.29022668"
"CC(O)C(C)(C)O","-113.2325704"
"CC(=N)NC(C)=O","-50.70082972"
"CC(=N)NC(N)=O","-50.48399088"
"CC(=N)OC(C)=O","-87.14376954"
"CC(=N)OC(N)=O","-91.82589737"
"CC(=O)CC(C)=O","-89.85119358"
"CC(=O)CC(N)=O","-97.43869039"
"CC(=O)NC(C)=O","-99.76298558"
"CC(=O)NC(N)=N","-51.88396458"
"CC(=O)NC(N)=O","-99.8473513"
"NC(=[NH2+])CC([O-])=O","-92.05870339"
"NC(=O)CC(N)=O","-103.7040247"
"NC(=O)NC(N)=O","-100.0415312"
"CC(C)CC(C)=O","-71.21907665"
"CC(C)CC(N)=O","-76.33669608"
"CC(C)NC(C)=O","-76.10577258"
"CC(C)NC(N)=O","-75.36810086"
"CC(C)OC(C)=O","-118.7566639"
"CC(C)OC(N)=O","-119.6448693"
"CC([NH3+])CC([O-])=O","-110.3614937"
"CC(O)CC(C)=O","-100.4415441"
"CC(O)CC(N)=O","-110.5434715"
"C[NH+](C)CC([O-])=O","-97.828874"
"CC(C)CC(C)C","-49.86733355"
"CC(C)CC(C)O","-80.85686776"
"CC(C)OC(C)C","-79.91685853"
"CC(O)CC(C)O","-112.0158295"
"CC1(C)CC(=N)O1","-32.98281954"
"CC1(C)CC(=O)C1","-37.54453415"
"CC1(C)CC(=O)N1","-44.73418994"
"CC1(C)CC(=O)O1","-89.79346271"
"CC1(O)CC(=O)C1","-68.41233151"
"CC1(C)CC(O)C1","-47.07376611"
"CC1(O)CC(O)C1","-78.56091535"
"CC1CC(C)(C)C1","-17.52248368"
"CC1CC(C)(C)O1","-51.83844575"
"CC1CC(C)(O)C1","-49.66349782"
"CN1CC(C)(O)C1","-29.22767538"
"CC1(C)CC1(C)C","-14.69429837"
"CC1(C)CC1(C)O","-46.18960523"
"CC1(C)OC1(C)C","-50.44349213"
"CC1(O)CC1(C)O","-77.71754258"
"CC12CC(C)(C1)C2","30.2603549"
"CC12CC(C)(C1)O2","4.551940654"
"CC12CC(O)(C1)C2","-0.621875174"
"OC12CC(O)(C1)C2","-29.5324704"
"CC(C)(C#C)C#C","101.3362188"
"CC(C)(C#C)C#N","73.52095328"
"CC(C)(C#N)C#N","47.87373305"
"CC(N)(C#C)C#N","86.85964327"
"CC(N)(C#N)C#N","61.96857199"
"CC(O)(C#C)C#C","72.85044753"
"CC(O)(C#C)C#N","46.22493999"
"CC(O)(C#N)C#N","22.1057054"
"CC(C)(C=O)C#C","11.39794199"
"CC(C)(C=O)C#N","-15.62979913"
"CC(O)(C=O)C#C","-16.57578155"
"CC(O)(C=O)C#N","-41.79002022"
"CC(C)(C=O)C=O","-75.148646"
"CC(O)(C=O)C=O","-108.9732681"
"CC(C)(CO)C#C","-3.837233851"
"CC(C)(CO)C#N","-32.61007889"
"CC(N)(CN)C#N","20.55633716"
"CC(N)(CO)C#N","-23.59869442"
"CC(O)(CN)C#N","-22.57961899"
"CC(O)(CO)C#C","-36.28070757"
"CC(O)(CO)C#N","-61.73151732"
"CCC(C)(C)C#C","25.1078744"
"CCC(C)(C)C#N","-4.09732469"
"CCC(C)(N)C#N","9.078212833"
"CCC(C)(O)C#C","-6.222397461"
"CCC(C)(O)C#N","-34.07970614"
"CNC(C)(C)C#N","14.73144592"
"COC(C)(C)C#C","3.643934407"
"COC(C)(C)C#N","-24.31503081"
"CC(C)(CO)C=O","-91.17197377"
"CC(O)(CO)C=O","-123.3098504"
"CCC(C)(C)C=O","-62.83178468"
"CCC(C)(O)C=O","-93.895365"
"COC(C)(C)C=O","-86.71163624"
"CC(C)(CO)CO","-104.881674"
"CC(O)(CO)CO","-141.208804"
"CCC(C)(C)CC","-47.66979528"
"CCC(C)(C)CO","-76.81382405"
"CCC(C)(C)OC","-74.36214443"
"CCC(C)(O)CC","-81.93492908"
"CCC(C)(O)CO","-111.6142234"
"COC(C)(C)CO","-102.2957074"
"CC#CCC(C)=O","-0.227926516"
"CC#CCC(N)=O","-4.478955318"
"CC#CCC(C)C","16.89189252"
"CC#CCC(C)O","-12.98004727"
"CC(=O)C#CC#C","70.74251581"
"CC(=O)C#CC#N","50.14737457"
"NC(=O)C#CC#C","66.39359552"
"NC(=O)C#CC#N","45.32531212"
"CC(=O)C#CC=O","-7.044039557"
"NC(=O)C#CC=O","-11.55297476"
"CC(=N)OCC#C","19.76173667"
"CC(=N)OCC#N","-3.121931719"
"CC(=O)CCC#C","3.851512744"
"CC(=O)CCC#N","-24.72743186"
"CC(=O)NCC#C","3.009115545"
"CC(=O)NCC#N","-24.20625092"
"CC(=O)OCC#C","-36.53058365"
"CC(=O)OCC#N","-62.56497724"
"NC(=O)CCC#C","-1.083501413"
"NC(=O)CCC#N","-29.8525814"
"NC(=O)NCC#C","3.910567247"
"NC(=O)NCC#N","-23.48489444"
"NC(=O)OCC#C","-37.26128416"
"NC(=O)OCC#N","-63.82843331"
"CC(=N)OCC=O","-68.04991047"
"CC(=O)CCC=O","-82.45599412"
"CC(=O)CNC=O","-89.54148334"
"CC(=O)COC=N","-65.06171023"
"CC(=O)COC=O","-121.0565911"
"CC(=O)NCC=O","-85.01776735"
"CC(=O)OCC=O","-124.2788523"
"NC(=O)CCC=O","-87.59369385"
"NC(=O)CNC=O","-94.72938382"
"NC(=O)COC=N","-69.8059615"
"NC(=O)COC=O","-125.9119115"
"NC(=O)NCC=O","-84.31837371"
"NC(=O)OCC=O","-125.517208"
"[O-]C(=O)CNC=[NH2+]","-82.29089051"
"CC(C)C#CC#C","86.39584514"
"CC(C)C#CC#N","62.44352807"
"CC(O)C#CC#C","59.03457087"
"CC(O)C#CC#N","36.08250394"
"CC(C)C#CC=O","7.245711629"
"CC(O)C#CC=O","-19.99445331"
"CC(C)CCC#C","24.50923034"
"CC(C)CCC#N","-4.456887633"
"CC(C)NCC#N","13.37288785"
"CC(C)OCC#C","1.013414583"
"CC(C)OCC#N","-26.25403517"
"CC(O)CCC#C","-6.725032571"
"CC(O)CCC#N","-35.78276693"
"CN(C)CCC#N","17.20571588"
"CC(C)CCC=O","-62.10199113"
"CC(C)CNC=O","-68.74006607"
"CC(C)COC=O","-105.0618966"
"CC(C)OCC=O","-87.8913541"
"CC(O)CCC=O","-93.29170086"
"CC(O)CNC=O","-100.3834652"
"CC(O)COC=N","-78.08303256"
"CC(O)COC=O","-134.5215626"
"CN=CNC(C)=O","-45.77990022"
"CN=CNC(N)=O","-45.71805623"
"CN=COC(C)=O","-81.70639972"
"CN=COC(N)=O","-83.68333409"
"NC=[NH+]CC([O-])=O","-82.21809941"
"CN=COC(C)C","-49.05697558"
"CC(=O)C#CCO","-22.67642891"
"CCC#CC(C)=O","-0.456967483"
"CCC#CC(N)=O","-4.701093681"
"NC(=O)C#CCO","-26.72288962"
"[NH3+]CC#CC([O-])=O","-27.40499245"
"CC(C)C#CCO","-5.428597944"
"CC(O)C#CCO","-35.47812291"
"CCC#CC(C)C","17.80303631"
"CCC#CC(C)O","-10.49761968"
"COC=NC(C)C","-46.20933747"
"CC(=N)OCCO","-84.85386006"
"CC(=O)CCCO","-96.92184332"
"CC(=O)NCCO","-102.4824844"
"CC(=O)OCCO","-143.002981"
"CCCCC(C)=O","-70.63110025"
"CCCCC(N)=O","-75.43496492"
"CCCNC(C)=O","-74.15986562"
"CCCNC(N)=O","-73.0061551"
"CCCOC(C)=O","-115.4189408"
"CCCOC(N)=O","-116.0398272"
"CC[NH2+]CC([O-])=O","-103.0685783"
"CCOCC(C)=O","-91.91745506"
"CCOCC(N)=O","-95.90492987"
"C[NH2+]CCC([O-])=O","-103.7167956"
"COCCC(C)=O","-92.6930568"
"COCCC(N)=O","-97.67325164"
"NC(=O)CCCO","-101.6435042"
"NC(=O)NCCO","-101.3764646"
"NC(=O)OCCO","-143.6634004"
"[NH3+]CCCC([O-])=O","-107.2352414"
"CC(C)CCCO","-76.70149985"
"CC(C)OCCO","-106.7321995"
"CC(O)CCCO","-107.3822994"
"CCCCC(C)C","-50.02358342"
"CCCCC(C)O","-80.97546705"
"CCCOC(C)C","-77.71869275"
"CCOCC(C)C","-76.84143447"
"CCOCC(C)O","-107.7355872"
"COCCC(C)C","-72.11503291"
"COCCC(C)O","-103.1403352"
"CC1(C)CCC1=O","-37.57528212"
"CC1(C)CNC1=O","-42.31074826"
"CC1(C)COC1=N","-27.46261847"
"CC1(C)COC1=O","-84.05928089"
"CC1(C)NCC1=O","-22.89811436"
"CC1(C)OCC1=O","-65.83515"
"CC1(N)COC1=O","-70.7864794"
"CC1(O)CCC1=O","-67.25206645"
"CC1(O)CNC1=O","-71.56647371"
"CC1(O)COC1=N","-56.82000046"
"CC1(O)COC1=O","-112.3800172"
"CC1(C)CCC1O","-46.82966492"
"CC1(C)OCC1O","-76.62755858"
"CC1(O)CCC1O","-78.83011692"
"CC1CCC1(C)C","-16.51846848"
"CC1CCC1(C)O","-49.05293108"
"CC1COC1(C)C","-47.46093947"
"CC1OCC1(C)C","-45.41023843"
"CC1OCC1(C)O","-76.67838685"
"CC1(C)CC1C#C","56.97769958"
"CC1(C)CC1C#N","28.24438763"
"CC1(C)NC1C#C","71.09701139"
"CC1(C)NC1C#N","43.46811616"
"CC1(C)OC1C#C","27.17917841"
"CC1(C)OC1C#N","0.840442713"
"CC1(O)CC1C#C","27.8788515"
"CC1(O)CC1C#N","-0.41018372"
"CC1(C)CC1C=O","-30.42481137"
"CC1(C)CN1C=O","-24.9218325"
"CC1(C)NC1C=O","-16.98132729"
"CC1(C)OC1C=O","-59.01349422"
"CC1(O)CC1C=O","-59.05051728"
"CC1(C)CC1CO","-40.96558864"
"CC1(C)NC1CO","-31.7057104"
"CC1(C)OC1CO","-75.59656047"
"CC1(O)CC1CO","-70.51498854"
"CCC1CC1(C)C","-14.80348502"
"CCC1CC1(C)O","-44.52670505"
"CCC1OC1(C)C","-48.60112424"
"CCN1CC1(C)C","1.675890018"
"COC1CC1(C)C","-37.9246776"
"COC1CC1(C)O","-67.04988108"
"CC1(C)CC=CC1","-3.817176003"
"CC1(C)CN=CO1","-40.0874821"
"CC1(O)CC=CC1","-35.23529919"
"CC1(C)CCC=C1","-3.746267429"
"CC1(C)COC=N1","-37.51281062"
"CC1(C)OCC=C1","-33.42681681"
"CC1(O)CCC=C1","-35.06085155"
"CC1(C)CCCC1","-31.23795883"
"CC1(C)CCCO1","-62.71193036"
"CC1(C)CCOC1","-57.98552881"
"CC1(C)COCO1","-91.34140133"
"CC1(C)OCCO1","-94.61323587"
"CC1(O)CCCC1","-64.2668989"
"CC1(O)CCOC1","-88.7497871"
"CC1(C)C(O)C1O","-72.1176478"
"CC1(O)C(O)C1O","-101.189513"
"CC1C(C)C1(C)C","-14.32469527"
"CC1C(C)C1(C)O","-44.44261878"
"CC1C(O)C1(C)C","-43.8690751"
"CC1C(O)C1(C)O","-73.72469963"
"CC1N(C)C1(C)C","3.586656446"
"O=C(CC#C)C#C","85.49212661"
"O=C(CC#C)C#N","62.99437656"
"O=C(CC#N)C#C","58.78065027"
"O=C(CC#N)C#N","38.06690974"
"O=CC(=O)CC#C","-0.202303479"
"O=CC(=O)CC#N","-20.95808715"
"N=C(NC=O)C#C","38.3682416"
"N=C(OC=O)C#C","-1.575573714"
"N=C(OC=O)C#N","-23.0059301"
"N=CNC(=N)C#N","61.14500008"
"N=CNC(=O)C#C","39.45571557"
"N=COC(=O)C#C","-1.514077783"
"N=COC(=O)C#N","-22.26672391"
"O=CNC(=O)C#C","-13.72353012"
"N=C(NC=O)C=O","-47.02812147"
"N=C(OC=O)C=O","-88.27966658"
"N=CNC(=N)C=O","-1.382754835"
"N=CNC(=O)C=O","-42.62551482"
"N=COC(=O)C=O","-85.02665734"
"O=CNC(=O)C=O","-95.13897293"
"CC#CC(=O)C#C","78.84491847"
"CC#CC(=O)C#N","55.78993999"
"CC#CC(=O)C=O","-3.918414738"
"CC#CC(C)C#C","95.32405031"
"CC#CC(C)C#N","67.14106419"
"CC#CC(N)C#N","82.39240314"
"CC#CC(O)C#C","69.08413551"
"CC#CC(O)C#N","42.22519444"
"CC#CC(C)C=O","5.983162515"
"CC#CC(O)C=O","-23.00712642"
"CC(CC#C)C#C","98.82743584"
"CC(CC#C)C#N","70.68963041"
"CC(CC#N)C#C","70.67268766"
"CC(CC#N)C#N","43.82253172"
"NC(CC#C)C#N","85.09634158"
"NC(CC#N)C#C","84.39290343"
"NC(CC#N)C#N","58.27756111"
"OC(CC#C)C#C","72.24992094"
"OC(CC#C)C#N","45.70410711"
"OC(CC#N)C#C","44.36876689"
"OC(CC#N)C#N","19.31328813"
"CC(CC#C)C=O","12.66362865"
"CC(CC#N)C=O","-17.48095216"
"CN(CC#C)C=O","12.03709472"
"CN(CC#N)C=O","-14.28595323"
"OC(CC#C)C=O","-19.9605678"
"OC(CC#N)C=O","-45.58833523"
"CC(CC=O)C#C","13.04013435"
"CC(CC=O)C#N","-14.68476983"
"CC(NC=O)C#C","7.040236573"
"CC(NC=O)C#N","-19.90216326"
"CC(OC=N)C#C","27.26486776"
"CC(OC=N)C#N","1.290715085"
"CC(OC=O)C#C","-28.34848728"
"CC(OC=O)C#N","-53.56335346"
"OC(CC=O)C#C","-14.359418"
"OC(CC=O)C#N","-40.97174784"
"CC(CC=O)C=O","-73.55163432"
